"","ticker","zero column","date","time","open","high","low","close","vol","second zero column"
"934422","ORANGEPL",0,20200903,113550,7.245,7.245,7.245,7.245,411,0
"934423","ORANGEPL",0,20200903,113557,7.245,7.245,7.235,7.235,5963,0
"934424","ORANGEPL",0,20200903,113621,7.235,7.235,7.235,7.235,411,0
"934425","ORANGEPL",0,20200903,113625,7.235,7.235,7.235,7.235,6781,0
"934426","ORANGEPL",0,20200903,113626,7.245,7.245,7.245,7.245,3076,0
"934427","ORANGEPL",0,20200903,113628,7.245,7.255,7.245,7.255,1853,0
"934428","ORANGEPL",0,20200903,113637,7.255,7.255,7.255,7.255,411,0
"934429","ORANGEPL",0,20200903,113731,7.255,7.255,7.255,7.255,411,0
"934430","ORANGEPL",0,20200903,113900,7.255,7.255,7.255,7.255,411,0
"934431","ORANGEPL",0,20200903,113919,7.255,7.255,7.255,7.255,411,0
"934432","ORANGEPL",0,20200903,113926,7.255,7.255,7.255,7.255,1470,0
"934433","ORANGEPL",0,20200903,114025,7.255,7.255,7.255,7.255,1962,0
"934434","ORANGEPL",0,20200903,114028,7.255,7.255,7.255,7.255,1212,0
"934435","ORANGEPL",0,20200903,114226,7.255,7.255,7.255,7.255,748,0
"934436","ORANGEPL",0,20200903,114427,7.25,7.25,7.245,7.245,14775,0
"934437","ORANGEPL",0,20200903,114428,7.24,7.24,7.24,7.24,958,0
"934438","ORANGEPL",0,20200903,114433,7.23,7.23,7.23,7.23,661,0
"934439","ORANGEPL",0,20200903,114529,7.215,7.215,7.215,7.215,9305,0
"934440","ORANGEPL",0,20200903,114531,7.23,7.23,7.23,7.23,776,0
"934441","ORANGEPL",0,20200903,115926,7.22,7.22,7.22,7.22,657,0
"934442","ORANGEPL",0,20200903,120021,7.21,7.21,7.21,7.21,712,0
"934443","ORANGEPL",0,20200903,120150,7.21,7.21,7.21,7.21,2853,0
"934444","ORANGEPL",0,20200903,120723,7.21,7.21,7.21,7.21,1375,0
"934445","ORANGEPL",0,20200903,121357,7.2,7.21,7.2,7.2,7670,0
"934446","ORANGEPL",0,20200903,121529,7.21,7.21,7.21,7.21,411,0
"934447","ORANGEPL",0,20200903,121724,7.2,7.2,7.2,7.2,1716,0
"934448","ORANGEPL",0,20200903,121727,7.2,7.2,7.2,7.2,1752,0
"934449","ORANGEPL",0,20200903,121758,7.21,7.21,7.21,7.21,6650,0
"934450","ORANGEPL",0,20200903,121821,7.21,7.21,7.21,7.21,411,0
"934451","ORANGEPL",0,20200903,121949,7.21,7.21,7.21,7.21,411,0
"934452","ORANGEPL",0,20200903,122212,7.21,7.21,7.21,7.21,411,0
"934453","ORANGEPL",0,20200903,122253,7.21,7.21,7.21,7.21,411,0
"934454","ORANGEPL",0,20200903,122427,7.21,7.21,7.21,7.21,138,0
"934455","ORANGEPL",0,20200903,122430,7.21,7.215,7.21,7.215,12242,0
"934456","ORANGEPL",0,20200903,122433,7.215,7.215,7.215,7.215,1614,0
"934457","ORANGEPL",0,20200903,122526,7.21,7.21,7.21,7.21,1855,0
"934458","ORANGEPL",0,20200903,122527,7.21,7.21,7.21,7.21,854,0
"934459","ORANGEPL",0,20200903,122532,7.21,7.21,7.21,7.21,3792,0
"934460","ORANGEPL",0,20200903,122533,7.21,7.21,7.21,7.21,1256,0
"934461","ORANGEPL",0,20200903,122614,7.21,7.21,7.21,7.21,456,0
"934462","ORANGEPL",0,20200903,122616,7.215,7.215,7.215,7.215,2021,0
"934463","ORANGEPL",0,20200903,122655,7.215,7.215,7.215,7.215,673,0
"934464","ORANGEPL",0,20200903,122734,7.215,7.215,7.215,7.215,592,0
"934465","ORANGEPL",0,20200903,122814,7.215,7.215,7.215,7.215,639,0
"934466","ORANGEPL",0,20200903,122841,7.215,7.215,7.215,7.215,411,0
"934467","ORANGEPL",0,20200903,122853,7.215,7.215,7.215,7.215,592,0
"934468","ORANGEPL",0,20200903,122855,7.215,7.215,7.215,7.215,1622,0
"934469","ORANGEPL",0,20200903,122925,7.215,7.22,7.215,7.22,411,0
"934470","ORANGEPL",0,20200903,122942,7.22,7.22,7.22,7.22,2305,0
"934471","ORANGEPL",0,20200903,122950,7.22,7.22,7.22,7.22,131,0
"934472","ORANGEPL",0,20200903,123001,7.225,7.225,7.225,7.225,411,0
"934473","ORANGEPL",0,20200903,123208,7.215,7.215,7.21,7.21,5037,0
"934474","ORANGEPL",0,20200903,123209,7.205,7.205,7.205,7.205,1869,0
"934475","ORANGEPL",0,20200903,123326,7.19,7.19,7.19,7.19,1113,0
"934476","ORANGEPL",0,20200903,123412,7.195,7.195,7.195,7.195,616,0
"934477","ORANGEPL",0,20200903,123453,7.195,7.195,7.195,7.195,594,0
"934478","ORANGEPL",0,20200903,123612,7.195,7.195,7.195,7.195,1883,0
"934479","ORANGEPL",0,20200903,123614,7.2,7.205,7.2,7.2,7458,0
"934480","ORANGEPL",0,20200903,123615,7.21,7.21,7.21,7.21,2920,0
"934481","ORANGEPL",0,20200903,123623,7.21,7.21,7.21,7.21,405,0
"934482","ORANGEPL",0,20200903,123642,7.215,7.215,7.215,7.215,1640,0
"934483","ORANGEPL",0,20200903,123650,7.215,7.215,7.215,7.215,813,0
"934484","ORANGEPL",0,20200903,123732,7.215,7.215,7.215,7.215,606,0
"934485","ORANGEPL",0,20200903,123811,7.215,7.215,7.215,7.215,595,0
"934486","ORANGEPL",0,20200903,123930,7.215,7.215,7.215,7.215,140,0
"934487","ORANGEPL",0,20200903,124009,7.21,7.21,7.2,7.21,14468,0
"934488","ORANGEPL",0,20200903,124122,7.21,7.21,7.21,7.21,1000,0
"934489","ORANGEPL",0,20200903,124128,7.21,7.21,7.21,7.21,3039,0
"934490","ORANGEPL",0,20200903,124210,7.21,7.21,7.21,7.21,473,0
"934491","ORANGEPL",0,20200903,124914,7.21,7.21,7.21,7.21,2271,0
"934492","ORANGEPL",0,20200903,125730,7.205,7.205,7.2,7.2,5291,0
"934493","ORANGEPL",0,20200903,125731,7.2,7.2,7.2,7.2,1488,0
"934494","ORANGEPL",0,20200903,130852,7.19,7.19,7.19,7.19,1035,0
"934495","ORANGEPL",0,20200903,132452,7.19,7.19,7.19,7.19,1119,0
"934496","ORANGEPL",0,20200903,132453,7.19,7.19,7.19,7.19,488,0
"934497","ORANGEPL",0,20200903,132802,7.195,7.195,7.195,7.195,137,0
"934498","ORANGEPL",0,20200903,132809,7.185,7.185,7.185,7.185,200,0
"934499","ORANGEPL",0,20200903,132904,7.185,7.185,7.185,7.185,412,0
"934500","ORANGEPL",0,20200903,132934,7.19,7.19,7.19,7.19,1104,0
"934501","ORANGEPL",0,20200903,133815,7.19,7.19,7.19,7.19,1248,0
"934502","ORANGEPL",0,20200903,134032,7.185,7.185,7.185,7.185,1001,0
"934503","ORANGEPL",0,20200903,134100,7.19,7.19,7.19,7.19,1000,0
"934504","ORANGEPL",0,20200903,134101,7.19,7.19,7.19,7.19,1358,0
"934505","ORANGEPL",0,20200903,134317,7.185,7.185,7.185,7.185,3455,0
"934506","ORANGEPL",0,20200903,134620,7.18,7.18,7.18,7.18,10075,0
"934507","ORANGEPL",0,20200903,134718,7.18,7.18,7.18,7.18,2001,0
"934508","ORANGEPL",0,20200903,134719,7.175,7.175,7.175,7.175,250,0
"934509","ORANGEPL",0,20200903,134720,7.175,7.175,7.175,7.175,920,0
"934510","ORANGEPL",0,20200903,134729,7.175,7.175,7.175,7.175,983,0
"934511","ORANGEPL",0,20200903,134759,7.18,7.18,7.18,7.18,3758,0
"934512","ORANGEPL",0,20200903,135502,7.19,7.19,7.19,7.19,77,0
"934513","ORANGEPL",0,20200903,135817,7.185,7.185,7.185,7.185,1363,0
"934514","ORANGEPL",0,20200903,140057,7.185,7.185,7.185,7.185,1712,0
"934515","ORANGEPL",0,20200903,140231,7.18,7.18,7.18,7.18,1104,0
"934516","ORANGEPL",0,20200903,140950,7.18,7.18,7.175,7.175,10133,0
"934517","ORANGEPL",0,20200903,141002,7.17,7.17,7.17,7.17,1000,0
"934518","ORANGEPL",0,20200903,141207,7.17,7.17,7.17,7.17,1136,0
"934519","ORANGEPL",0,20200903,141842,7.16,7.16,7.16,7.16,1137,0
"934520","ORANGEPL",0,20200903,143052,7.16,7.16,7.16,7.16,1104,0
"934521","ORANGEPL",0,20200903,143125,7.165,7.165,7.165,7.165,540,0
"934522","ORANGEPL",0,20200903,143134,7.17,7.175,7.17,7.17,14508,0
"934523","ORANGEPL",0,20200903,143157,7.18,7.18,7.18,7.18,1013,0
"934524","ORANGEPL",0,20200903,143200,7.18,7.19,7.18,7.19,4250,0
"934525","ORANGEPL",0,20200903,143202,7.19,7.19,7.19,7.19,1420,0
"934526","ORANGEPL",0,20200903,143249,7.185,7.185,7.185,7.185,500,0
"934527","ORANGEPL",0,20200903,143948,7.2,7.2,7.2,7.2,1045,0
"934528","ORANGEPL",0,20200903,144757,7.2,7.2,7.2,7.2,1013,0
"934529","ORANGEPL",0,20200903,144908,7.2,7.2,7.2,7.2,2833,0
"934530","ORANGEPL",0,20200903,145533,7.195,7.195,7.195,7.195,170,0
"934531","ORANGEPL",0,20200903,145653,7.195,7.195,7.195,7.195,1104,0
"934532","ORANGEPL",0,20200903,145733,7.195,7.195,7.19,7.19,21478,0
"934533","ORANGEPL",0,20200903,145830,7.195,7.195,7.195,7.195,1209,0
"934534","ORANGEPL",0,20200903,145831,7.195,7.195,7.195,7.195,1102,0
"934535","ORANGEPL",0,20200903,150044,7.195,7.195,7.195,7.195,677,0
"934536","ORANGEPL",0,20200903,150150,7.19,7.19,7.185,7.185,3404,0
"934537","ORANGEPL",0,20200903,150153,7.18,7.18,7.175,7.175,2339,0
"934538","ORANGEPL",0,20200903,150736,7.17,7.17,7.17,7.17,1104,0
"934539","ORANGEPL",0,20200903,151021,7.17,7.17,7.17,7.17,693,0
"934540","ORANGEPL",0,20200903,151249,7.17,7.17,7.17,7.17,1180,0
"934541","ORANGEPL",0,20200903,151321,7.17,7.17,7.17,7.17,516,0
"934542","ORANGEPL",0,20200903,151338,7.17,7.17,7.17,7.17,1762,0
"934543","ORANGEPL",0,20200903,151435,7.17,7.17,7.165,7.165,726,0
"934544","ORANGEPL",0,20200903,151506,7.165,7.17,7.16,7.16,11356,0
"934545","ORANGEPL",0,20200903,152757,7.175,7.175,7.175,7.175,995,0
"934546","ORANGEPL",0,20200903,152808,7.17,7.17,7.17,7.17,1075,0
"934547","ORANGEPL",0,20200903,153102,7.165,7.165,7.165,7.165,3,0
"934548","ORANGEPL",0,20200903,153155,7.165,7.165,7.165,7.165,977,0
"934549","ORANGEPL",0,20200903,153235,7.165,7.165,7.165,7.165,983,0
"934550","ORANGEPL",0,20200903,153302,7.165,7.165,7.165,7.165,3123,0
"934551","ORANGEPL",0,20200903,153458,7.16,7.16,7.16,7.16,959,0
"934552","ORANGEPL",0,20200903,153544,7.165,7.165,7.165,7.165,139,0
"934553","ORANGEPL",0,20200903,153940,7.17,7.17,7.17,7.17,8207,0
"934554","ORANGEPL",0,20200903,153943,7.175,7.175,7.175,7.175,730,0
"934555","ORANGEPL",0,20200903,154317,7.175,7.175,7.175,7.175,549,0
"934556","ORANGEPL",0,20200903,154336,7.175,7.175,7.175,7.175,1,0
"934557","ORANGEPL",0,20200903,154737,7.16,7.16,7.16,7.16,1140,0
"934558","ORANGEPL",0,20200903,154849,7.165,7.165,7.165,7.165,1560,0
"934559","ORANGEPL",0,20200903,154900,7.175,7.175,7.175,7.175,524,0
"934560","ORANGEPL",0,20200903,155157,7.175,7.175,7.175,7.175,939,0
"934561","ORANGEPL",0,20200903,155616,7.175,7.175,7.175,7.175,5711,0
"934562","ORANGEPL",0,20200903,155618,7.18,7.18,7.18,7.18,646,0
"934563","ORANGEPL",0,20200903,155637,7.185,7.185,7.185,7.185,583,0
"934564","ORANGEPL",0,20200903,155954,7.185,7.19,7.185,7.19,3803,0
"934565","ORANGEPL",0,20200903,160010,7.195,7.195,7.195,7.195,1251,0
"934566","ORANGEPL",0,20200903,160150,7.195,7.195,7.195,7.195,1171,0
"934567","ORANGEPL",0,20200903,160738,7.195,7.195,7.19,7.195,15044,0
"934568","ORANGEPL",0,20200903,160810,7.18,7.18,7.18,7.18,1130,0
"934569","ORANGEPL",0,20200903,161135,7.18,7.18,7.18,7.18,150,0
"934570","ORANGEPL",0,20200903,161227,7.17,7.17,7.17,7.17,959,0
"934571","ORANGEPL",0,20200903,161437,7.19,7.19,7.19,7.19,628,0
"934572","ORANGEPL",0,20200903,162028,7.17,7.17,7.17,7.17,959,0
"934573","ORANGEPL",0,20200903,162041,7.185,7.185,7.185,7.185,865,0
"934574","ORANGEPL",0,20200903,162149,7.17,7.17,7.17,7.17,959,0
"934575","ORANGEPL",0,20200903,162203,7.17,7.17,7.165,7.165,11636,0
"934576","ORANGEPL",0,20200903,162204,7.16,7.165,7.15,7.165,12959,0
"934577","ORANGEPL",0,20200903,162205,7.15,7.15,7.15,7.15,1952,0
"934578","ORANGEPL",0,20200903,162207,7.145,7.145,7.145,7.145,1507,0
"934579","ORANGEPL",0,20200903,162218,7.145,7.145,7.145,7.145,2647,0
"934580","ORANGEPL",0,20200903,162227,7.145,7.145,7.145,7.145,1203,0
"934581","ORANGEPL",0,20200903,162248,7.145,7.145,7.145,7.145,421,0
"934582","ORANGEPL",0,20200903,162605,7.155,7.155,7.145,7.145,1257,0
"934583","ORANGEPL",0,20200903,162608,7.14,7.14,7.14,7.14,762,0
"934584","ORANGEPL",0,20200903,162808,7.145,7.16,7.145,7.16,10569,0
"934585","ORANGEPL",0,20200903,162809,7.16,7.16,7.16,7.16,1474,0
"934586","ORANGEPL",0,20200903,162825,7.16,7.16,7.16,7.16,549,0
"934587","ORANGEPL",0,20200903,162914,7.16,7.16,7.16,7.16,1013,0
"934588","ORANGEPL",0,20200903,163020,7.15,7.15,7.15,7.15,550,0
"934589","ORANGEPL",0,20200903,163031,7.165,7.165,7.165,7.165,315,0
"934590","ORANGEPL",0,20200903,163203,7.165,7.165,7.165,7.165,314,0
"934591","ORANGEPL",0,20200903,163233,7.165,7.165,7.165,7.165,1645,0
"934592","ORANGEPL",0,20200903,163312,7.175,7.175,7.175,7.175,313,0
"934593","ORANGEPL",0,20200903,163317,7.175,7.175,7.175,7.175,741,0
"934594","ORANGEPL",0,20200903,163405,7.165,7.165,7.165,7.165,12502,0
"934595","ORANGEPL",0,20200903,163406,7.175,7.175,7.165,7.165,1392,0
"934596","ORANGEPL",0,20200903,163435,7.165,7.165,7.165,7.165,1410,0
"934597","ORANGEPL",0,20200903,163436,7.16,7.16,7.16,7.16,219,0
"934598","ORANGEPL",0,20200903,163437,7.16,7.16,7.16,7.16,5809,0
"934599","ORANGEPL",0,20200903,163439,7.165,7.165,7.165,7.165,314,0
"934600","ORANGEPL",0,20200903,163519,7.16,7.16,7.16,7.16,67,0
"934601","ORANGEPL",0,20200903,163551,7.155,7.155,7.155,7.155,1000,0
"934602","ORANGEPL",0,20200903,163644,7.16,7.16,7.16,7.16,802,0
"934603","ORANGEPL",0,20200903,163659,7.16,7.16,7.16,7.16,921,0
"934604","ORANGEPL",0,20200903,163935,7.165,7.165,7.165,7.165,316,0
"934605","ORANGEPL",0,20200903,164023,7.165,7.165,7.165,7.165,490,0
"934606","ORANGEPL",0,20200903,164110,7.155,7.155,7.155,7.155,2329,0
"934607","ORANGEPL",0,20200903,164159,7.155,7.155,7.155,7.155,974,0
"934608","ORANGEPL",0,20200903,164209,7.155,7.155,7.15,7.15,9451,0
"934609","ORANGEPL",0,20200903,164211,7.155,7.155,7.155,7.155,490,0
"934610","ORANGEPL",0,20200903,164222,7.15,7.15,7.145,7.145,1811,0
"934611","ORANGEPL",0,20200903,164428,7.145,7.15,7.145,7.145,14963,0
"934612","ORANGEPL",0,20200903,164429,7.145,7.145,7.145,7.145,1434,0
"934613","ORANGEPL",0,20200903,164431,7.14,7.14,7.14,7.14,954,0
"934614","ORANGEPL",0,20200903,164432,7.14,7.14,7.14,7.14,893,0
"934615","ORANGEPL",0,20200903,164433,7.14,7.14,7.14,7.14,716,0
"934616","ORANGEPL",0,20200903,164437,7.14,7.14,7.14,7.14,338,0
"934617","ORANGEPL",0,20200903,164441,7.15,7.15,7.15,7.15,100,0
"934618","ORANGEPL",0,20200903,164453,7.14,7.14,7.14,7.14,2785,0
"934619","ORANGEPL",0,20200903,164456,7.13,7.13,7.13,7.13,822,0
"934620","ORANGEPL",0,20200903,164620,7.145,7.145,7.145,7.145,900,0
"934621","ORANGEPL",0,20200903,164640,7.13,7.13,7.13,7.13,638,0
"934622","ORANGEPL",0,20200903,164648,7.13,7.13,7.13,7.13,1233,0
"934623","ORANGEPL",0,20200903,164657,7.13,7.13,7.13,7.13,1234,0
"934624","ORANGEPL",0,20200903,164659,7.13,7.13,7.13,7.13,274,0
"934625","ORANGEPL",0,20200903,164729,7.145,7.145,7.145,7.145,564,0
"934626","ORANGEPL",0,20200903,164756,7.13,7.13,7.125,7.125,5769,0
"934627","ORANGEPL",0,20200903,164758,7.125,7.125,7.125,7.125,128,0
"934628","ORANGEPL",0,20200903,164811,7.12,7.12,7.12,7.12,1915,0
"934629","ORANGEPL",0,20200903,164837,7.11,7.11,7.1,7.1,2019,0
"934630","ORANGEPL",0,20200903,164839,7.1,7.1,7.1,7.1,877,0
"934631","ORANGEPL",0,20200903,164845,7.1,7.1,7.1,7.1,693,0
"934632","ORANGEPL",0,20200903,164851,7.1,7.1,7.1,7.1,143,0
"934633","ORANGEPL",0,20200903,164856,7.105,7.12,7.105,7.12,6303,0
"934634","ORANGEPL",0,20200903,164858,7.12,7.12,7.12,7.12,160,0
"934635","ORANGEPL",0,20200903,164906,7.11,7.11,7.11,7.11,543,0
"934636","ORANGEPL",0,20200903,164911,7.125,7.125,7.125,7.125,1271,0
"934637","ORANGEPL",0,20200903,164923,7.125,7.125,7.125,7.125,300,0
"934638","ORANGEPL",0,20200903,164928,7.125,7.125,7.125,7.125,1000,0
"934639","ORANGEPL",0,20200903,164931,7.11,7.11,7.11,7.11,1233,0
"934640","ORANGEPL",0,20200903,164936,7.115,7.115,7.115,7.115,1233,0
"934641","ORANGEPL",0,20200903,164937,7.115,7.115,7.115,7.115,274,0
"934642","ORANGEPL",0,20200903,164947,7.125,7.125,7.125,7.125,318,0
"934643","ORANGEPL",0,20200903,164958,7.105,7.105,7.105,7.105,1783,0
"934644","ORANGEPL",0,20200903,164959,7.1,7.1,7.1,7.1,1233,0
"934645","ORANGEPL",0,20200903,170001,7.16,7.16,7.16,7.16,225458,0
"934646","ORANGEPL",0,20200904,90001,7.11,7.11,7.11,7.11,5957,0
"934647","ORANGEPL",0,20200904,90028,7.11,7.11,7.11,7.11,300,0
"934648","ORANGEPL",0,20200904,90111,7.11,7.11,7.11,7.11,200,0
"934649","ORANGEPL",0,20200904,90117,7.15,7.15,7.145,7.15,11976,0
"934650","ORANGEPL",0,20200904,90118,7.15,7.15,7.15,7.15,2000,0
"934651","ORANGEPL",0,20200904,90127,7.145,7.165,7.145,7.165,2569,0
"934652","ORANGEPL",0,20200904,90140,7.145,7.145,7.145,7.145,200,0
"934653","ORANGEPL",0,20200904,90156,7.155,7.155,7.155,7.155,1789,0
"934654","ORANGEPL",0,20200904,90340,7.155,7.155,7.155,7.155,200,0
"934655","ORANGEPL",0,20200904,90344,7.175,7.175,7.175,7.175,137,0
"934656","ORANGEPL",0,20200904,90555,7.16,7.16,7.145,7.145,5744,0
"934657","ORANGEPL",0,20200904,90635,7.155,7.155,7.155,7.155,548,0
"934658","ORANGEPL",0,20200904,90704,7.15,7.15,7.15,7.15,417,0
"934659","ORANGEPL",0,20200904,90742,7.16,7.16,7.16,7.16,609,0
"934660","ORANGEPL",0,20200904,91145,7.165,7.165,7.165,7.165,4500,0
"934661","ORANGEPL",0,20200904,91146,7.16,7.16,7.16,7.16,1242,0
"934662","ORANGEPL",0,20200904,91402,7.16,7.16,7.16,7.16,200,0
"934663","ORANGEPL",0,20200904,91406,7.16,7.18,7.16,7.18,1250,0
"934664","ORANGEPL",0,20200904,91419,7.16,7.16,7.16,7.16,22,0
"934665","ORANGEPL",0,20200904,91431,7.16,7.16,7.16,7.16,1,0
"934666","ORANGEPL",0,20200904,91551,7.16,7.19,7.16,7.19,2668,0
"934667","ORANGEPL",0,20200904,91621,7.16,7.16,7.16,7.16,2693,0
"934668","ORANGEPL",0,20200904,91633,7.16,7.16,7.16,7.16,120,0
"934669","ORANGEPL",0,20200904,93553,7.165,7.165,7.165,7.165,3504,0
"934670","ORANGEPL",0,20200904,93554,7.165,7.165,7.16,7.16,2722,0
"934671","ORANGEPL",0,20200904,94046,7.175,7.175,7.175,7.175,2499,0
"934672","ORANGEPL",0,20200904,94054,7.18,7.18,7.18,7.18,1542,0
"934673","ORANGEPL",0,20200904,94055,7.18,7.18,7.18,7.18,1959,0
"934674","ORANGEPL",0,20200904,94056,7.185,7.185,7.185,7.185,1303,0
"934675","ORANGEPL",0,20200904,94837,7.185,7.185,7.185,7.185,707,0
"934676","ORANGEPL",0,20200904,94838,7.185,7.185,7.185,7.185,1290,0
"934677","ORANGEPL",0,20200904,94910,7.18,7.18,7.18,7.18,1500,0
"934678","ORANGEPL",0,20200904,94947,7.185,7.185,7.185,7.185,1000,0
"934679","ORANGEPL",0,20200904,95444,7.185,7.19,7.185,7.19,2808,0
"934680","ORANGEPL",0,20200904,95445,7.19,7.19,7.19,7.19,1359,0
"934681","ORANGEPL",0,20200904,95535,7.18,7.18,7.18,7.18,734,0
"934682","ORANGEPL",0,20200904,95538,7.19,7.19,7.19,7.19,1276,0
"934683","ORANGEPL",0,20200904,100124,7.19,7.19,7.19,7.19,3006,0
"934684","ORANGEPL",0,20200904,100125,7.2,7.2,7.2,7.2,1143,0
"934685","ORANGEPL",0,20200904,100249,7.2,7.205,7.2,7.2,15119,0
"934686","ORANGEPL",0,20200904,100257,7.21,7.21,7.21,7.21,1000,0
"934687","ORANGEPL",0,20200904,100352,7.21,7.21,7.21,7.21,3087,0
"934688","ORANGEPL",0,20200904,100353,7.22,7.22,7.22,7.22,1954,0
"934689","ORANGEPL",0,20200904,100355,7.22,7.225,7.22,7.225,1036,0
"934690","ORANGEPL",0,20200904,100610,7.23,7.23,7.23,7.23,2988,0
"934691","ORANGEPL",0,20200904,100618,7.24,7.24,7.24,7.24,1000,0
"934692","ORANGEPL",0,20200904,100625,7.235,7.235,7.235,7.235,3907,0
"934693","ORANGEPL",0,20200904,100626,7.235,7.235,7.23,7.235,6038,0
"934694","ORANGEPL",0,20200904,100628,7.245,7.245,7.245,7.245,890,0
"934695","ORANGEPL",0,20200904,100639,7.235,7.235,7.235,7.235,1000,0
"934696","ORANGEPL",0,20200904,100800,7.235,7.235,7.235,7.235,722,0
"934697","ORANGEPL",0,20200904,100939,7.24,7.24,7.24,7.24,3864,0
"934698","ORANGEPL",0,20200904,101020,7.23,7.23,7.23,7.23,3157,0
"934699","ORANGEPL",0,20200904,101021,7.23,7.23,7.225,7.225,5383,0
"934700","ORANGEPL",0,20200904,101151,7.215,7.215,7.215,7.215,2563,0
"934701","ORANGEPL",0,20200904,101224,7.215,7.215,7.215,7.215,5200,0
"934702","ORANGEPL",0,20200904,101235,7.215,7.215,7.215,7.215,93,0
"934703","ORANGEPL",0,20200904,101507,7.175,7.175,7.17,7.17,7500,0
"934704","ORANGEPL",0,20200904,101508,7.2,7.2,7.2,7.2,1190,0
"934705","ORANGEPL",0,20200904,101510,7.195,7.2,7.195,7.2,2511,0
"934706","ORANGEPL",0,20200904,101511,7.205,7.205,7.205,7.205,1143,0
"934707","ORANGEPL",0,20200904,101550,7.165,7.165,7.165,7.165,2200,0
"934708","ORANGEPL",0,20200904,101951,7.165,7.165,7.165,7.165,1640,0
"934709","ORANGEPL",0,20200904,101952,7.165,7.185,7.165,7.185,4774,0
"934710","ORANGEPL",0,20200904,102041,7.16,7.16,7.16,7.16,2483,0
"934711","ORANGEPL",0,20200904,102051,7.15,7.15,7.15,7.15,3429,0
"934712","ORANGEPL",0,20200904,102052,7.145,7.145,7.145,7.145,5257,0
"934713","ORANGEPL",0,20200904,102053,7.14,7.14,7.135,7.135,5290,0
"934714","ORANGEPL",0,20200904,102140,7.135,7.15,7.135,7.15,11178,0
"934715","ORANGEPL",0,20200904,102422,7.145,7.145,7.145,7.145,959,0
"934716","ORANGEPL",0,20200904,102610,7.16,7.165,7.155,7.155,7680,0
"934717","ORANGEPL",0,20200904,102612,7.175,7.175,7.175,7.175,2065,0
"934718","ORANGEPL",0,20200904,102615,7.175,7.175,7.175,7.175,1119,0
"934719","ORANGEPL",0,20200904,102639,7.16,7.16,7.16,7.16,376,0
"934720","ORANGEPL",0,20200904,102806,7.195,7.195,7.195,7.195,713,0
"934721","ORANGEPL",0,20200904,102810,7.165,7.165,7.165,7.165,162,0
"934722","ORANGEPL",0,20200904,102953,7.165,7.165,7.165,7.165,100,0
"934723","ORANGEPL",0,20200904,103827,7.19,7.2,7.19,7.2,3478,0
"934724","ORANGEPL",0,20200904,103848,7.2,7.2,7.2,7.2,4754,0
"934725","ORANGEPL",0,20200904,104455,7.205,7.205,7.205,7.205,692,0
"934726","ORANGEPL",0,20200904,104551,7.205,7.205,7.205,7.205,618,0
"934727","ORANGEPL",0,20200904,104641,7.205,7.205,7.205,7.205,1598,0
"934728","ORANGEPL",0,20200904,105143,7.21,7.21,7.205,7.205,3722,0
"934729","ORANGEPL",0,20200904,105429,7.2,7.2,7.2,7.2,6408,0
"934730","ORANGEPL",0,20200904,105430,7.195,7.195,7.195,7.195,2000,0
"934731","ORANGEPL",0,20200904,105431,7.195,7.195,7.195,7.195,7113,0
"934732","ORANGEPL",0,20200904,105433,7.195,7.195,7.195,7.195,1676,0
"934733","ORANGEPL",0,20200904,105446,7.205,7.21,7.2,7.21,8999,0
"934734","ORANGEPL",0,20200904,105706,7.2,7.2,7.2,7.2,935,0
"934735","ORANGEPL",0,20200904,105936,7.2,7.2,7.2,7.2,4617,0
"934736","ORANGEPL",0,20200904,110351,7.2,7.2,7.2,7.2,1310,0
"934737","ORANGEPL",0,20200904,111203,7.19,7.19,7.19,7.19,3490,0
"934738","ORANGEPL",0,20200904,111303,7.19,7.195,7.18,7.195,12619,0
"934739","ORANGEPL",0,20200904,112243,7.18,7.18,7.18,7.18,700,0
"934740","ORANGEPL",0,20200904,113202,7.18,7.18,7.18,7.18,3425,0
"934741","ORANGEPL",0,20200904,114211,7.18,7.18,7.17,7.17,1570,0
"934742","ORANGEPL",0,20200904,114317,7.19,7.19,7.19,7.19,13,0
"934743","ORANGEPL",0,20200904,114328,7.19,7.19,7.19,7.19,44,0
"934744","ORANGEPL",0,20200904,114520,7.17,7.17,7.17,7.17,5,0
"934745","ORANGEPL",0,20200904,114959,7.18,7.18,7.18,7.18,79355,0
"934746","ORANGEPL",0,20200904,115000,7.175,7.175,7.15,7.15,7511,0
"934747","ORANGEPL",0,20200904,115303,7.17,7.17,7.16,7.16,5332,0
"934748","ORANGEPL",0,20200904,115304,7.15,7.15,7.15,7.15,1539,0
"934749","ORANGEPL",0,20200904,115345,7.17,7.17,7.17,7.17,321,0
"934750","ORANGEPL",0,20200904,120531,7.15,7.15,7.15,7.15,757,0
"934751","ORANGEPL",0,20200904,120854,7.15,7.15,7.15,7.15,2700,0
"934752","ORANGEPL",0,20200904,121654,7.145,7.15,7.145,7.15,6917,0
"934753","ORANGEPL",0,20200904,121655,7.135,7.135,7.135,7.135,5979,0
"934754","ORANGEPL",0,20200904,122451,7.135,7.135,7.13,7.13,2564,0
"934755","ORANGEPL",0,20200904,122651,7.125,7.125,7.125,7.125,1403,0
"934756","ORANGEPL",0,20200904,123156,7.125,7.125,7.125,7.125,2693,0
